req_id,domain,requirement_source,source_section,page_logic_artifact,status,evidence_basis,classification
REQ-CF-00541,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.1 权限点定义表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00542,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.1 权限点定义表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00543,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.1 权限点定义表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00544,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.1 权限点定义表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00545,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.1 权限点定义表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00546,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.1 权限点定义表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00547,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.1 权限点定义表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00548,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.1 权限点定义表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00549,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.2 业务规则,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00550,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.2 业务规则,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00551,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.2 业务规则,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00552,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.2 业务规则,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00553,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.2 业务规则,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00554,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.2 业务规则,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00555,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.2 业务规则,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00556,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.2 业务规则,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00557,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.2 业务规则,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00558,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.3 字段定义 / 校验规则 / 状态流转,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00559,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.3.4 前端交互,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00560,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00561,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00562,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00563,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00564,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00566,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00567,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00568,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00570,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00572,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00573,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00574,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00575,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00576,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.1 通知时机（触发点）,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00577,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.2 渠道与偏好,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00578,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.2 渠道与偏好,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00579,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.2 渠道与偏好,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00580,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.2 渠道与偏好,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00581,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.2 渠道与偏好,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00582,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.2 渠道与偏好,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00583,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.2 渠道与偏好,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00584,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.2 渠道与偏好,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00585,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00586,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00587,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00588,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00589,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00590,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00591,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00592,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00593,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00594,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00595,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00596,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00597,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00598,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00599,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00600,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00601,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00602,core-finance,docs/PRD-整改R1-R4-人工上账与资金入账.md,3.4.3 通知文案要点与模板变量,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
