req_id,domain,source_path,bad_fields,current_source_line,current_heading,current_source_context,source_line_readability,atomic_assertion_original,review_action,review_status,reviewer_note
UA2-00475,user-agent,docs/PRD-用户体系.md,source_section,535,519: ##### 鍖哄煙 13锛氳处鍗曞懆鏈熸瑙堬紙P1锛|,| 宸插嚭璐﹂噾棰|| 涓婃湡缁撶畻鍚庣殑娑堣垂鎬诲拰 | 宸茬粨绠楃殑閲戦 |,READABLE,涓婃湡缁撶畻鍚庣殑娑堣垂鎬诲拰,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00476,user-agent,docs/PRD-用户体系.md,source_section,535,519: ##### 鍖哄煙 13锛氳处鍗曞懆鏈熸瑙堬紙P1锛|,| 宸插嚭璐﹂噾棰|| 涓婃湡缁撶畻鍚庣殑娑堣垂鎬诲拰 | 宸茬粨绠楃殑閲戦 |,READABLE,宸茬粨绠楃殑閲戦,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00477,user-agent,docs/PRD-用户体系.md,source_section,526,519: ##### 鍖哄煙 13锛氳处鍗曞懆鏈熸瑙堬紙P1锛|,寰呯粨绠楅噾棰濓細楼123.40锛堟渶杩3 澶╃殑娑堣垂锛|,CORRUPTED,寰呯粨绠楅噾棰,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00478,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,536,519: ##### 鍖哄煙 13锛氳处鍗曞懆鏈熸瑙堬紙P1锛|,| 寰呯粨绠楅噾棰|| 鏈€杩N 澶╃殑娑堣垂锛圢 鐢辩粨绠楀欢杩熷ぉ鏁伴厤缃級| 鏈粨绠楃殑娑堣垂 |,CORRUPTED,鏈€杩N 澶╃殑娑堣垂锛圢 鐢辩粨绠楀欢杩熷ぉ鏁伴厤缃級,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00479,user-agent,docs/PRD-用户体系.md,source_section,536,519: ##### 鍖哄煙 13锛氳处鍗曞懆鏈熸瑙堬紙P1锛|,| 寰呯粨绠楅噾棰|| 鏈€杩N 澶╃殑娑堣垂锛圢 鐢辩粨绠楀欢杩熷ぉ鏁伴厤缃級| 鏈粨绠楃殑娑堣垂 |,CORRUPTED,鏈粨绠楃殑娑堣垂,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00480,user-agent,docs/PRD-用户体系.md,source_section,537,519: ##### 鍖哄煙 13锛氳处鍗曞懆鏈熸瑙堬紙P1锛|,| 缁撶畻鏃ュ€掕鏃|| `billing_cycle_end` - 褰撳墠鏃ユ湡 | 璐熸暟鏃舵樉绀宸茶繃缁撶畻鏃N 澶| |,READABLE,缁撶畻鏃ュ€掕鏃,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00481,user-agent,docs/PRD-用户体系.md,source_section,537,519: ##### 鍖哄煙 13锛氳处鍗曞懆鏈熸瑙堬紙P1锛|,| 缁撶畻鏃ュ€掕鏃|| `billing_cycle_end` - 褰撳墠鏃ユ湡 | 璐熸暟鏃舵樉绀宸茶繃缁撶畻鏃N 澶| |,READABLE,`billing_cycle_end` - 褰撳墠鏃ユ湡,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00482,user-agent,docs/PRD-用户体系.md,source_section,537,519: ##### 鍖哄煙 13锛氳处鍗曞懆鏈熸瑙堬紙P1锛|,| 缁撶畻鏃ュ€掕鏃|| `billing_cycle_end` - 褰撳墠鏃ユ湡 | 璐熸暟鏃舵樉绀宸茶繃缁撶畻鏃N 澶| |,READABLE,璐熸暟鏃舵樉绀宸茶繃缁撶畻鏃N 澶,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00483,user-agent,docs/PRD-用户体系.md,source_section,539,519: ##### 鍖哄煙 13锛氳处鍗曞懆鏈熸瑙堬紙P1锛|,**鍘嗗彶璐﹀崟鍒楄〃**,READABLE,**鍘嗗彶璐﹀崟鍒楄〃**,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00484,user-agent,docs/PRD-用户体系.md,source_section,540,519: ##### 鍖哄煙 13锛氳处鍗曞懆鏈熸瑙堬紙P1锛|,- 灞曠ず鏈€杩12 涓懆鏈熺殑璐﹀崟姹囨€|,READABLE,灞曠ず鏈€杩12 涓懆鏈熺殑璐﹀崟姹囨€|,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00485,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,541,519: ##### 鍖哄煙 13锛氳处鍗曞懆鏈熸瑙堬紙P1锛|,- 姣忚锛氬懆鏈/ 鎬绘秷璐/ 宸插嚭璐/ 鐘舵€侊紙宸茬粨绠/ 寰呯粨绠楋級,CORRUPTED,姣忚锛氬懆鏈/ 鎬绘秷璐/ 宸插嚭璐/ 鐘舵€侊紙宸茬粨绠/ 寰呯粨绠楋級,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00486,user-agent,docs/PRD-用户体系.md,source_section,542,519: ##### 鍖哄煙 13锛氳处鍗曞懆鏈熸瑙堬紙P1锛|,- 鐐瑰嚮琛鈫涓嬭浇璇ュ懆鏈熻处鍗PDF/CSV,READABLE,鐐瑰嚮琛鈫涓嬭浇璇ュ懆鏈熻处鍗PDF/CSV,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00487,user-agent,docs/PRD-用户体系.md,source_section,548,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,**WebSocket 娑堟伅鏍煎紡**,READABLE,**WebSocket 娑堟伅鏍煎紡**,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00488,user-agent,docs/PRD-用户体系.md,source_section,564,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,**鍓嶇灞曠ず**,READABLE,**鍓嶇灞曠ず**,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00489,user-agent,docs/PRD-用户体系.md,source_section,581,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,| 榧犳爣鎮仠娲诲姩娴佸尯鍩|| 鏆傚仠鑷姩婊氬姩锛屾秷鎭笉鍐嶈嚜鍔ㄧЩ鍑||,CORRUPTED,榧犳爣鎮仠娲诲姩娴佸尯鍩,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00490,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,581,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,| 榧犳爣鎮仠娲诲姩娴佸尯鍩|| 鏆傚仠鑷姩婊氬姩锛屾秷鎭笉鍐嶈嚜鍔ㄧЩ鍑||,CORRUPTED,鏆傚仠鑷姩婊氬姩锛屾秷鎭笉鍐嶈嚜鍔ㄧЩ鍑,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00491,user-agent,docs/PRD-用户体系.md,source_section,582,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,| 榧犳爣绉诲嚭 | 鎭㈠鑷姩婊氬姩 |,READABLE,榧犳爣绉诲嚭,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00492,user-agent,docs/PRD-用户体系.md,source_section,582,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,| 榧犳爣绉诲嚭 | 鎭㈠鑷姩婊氬姩 |,READABLE,鎭㈠鑷姩婊氬姩,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00493,user-agent,docs/PRD-用户体系.md,source_section,583,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,"| 鐐瑰嚮""鏆傚仠""鎸夐挳 | 鎵嬪姩鏆傚仠锛屾寜閽彉涓鎭㈠"" |",CORRUPTED,"鐐瑰嚮""鏆傚仠""鎸夐挳",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00494,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,583,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,"| 鐐瑰嚮""鏆傚仠""鎸夐挳 | 鎵嬪姩鏆傚仠锛屾寜閽彉涓鎭㈠"" |",CORRUPTED,"鎵嬪姩鏆傚仠锛屾寜閽彉涓鎭㈠""",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00495,user-agent,docs/PRD-用户体系.md,source_section,584,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,| 鐐瑰嚮鏌愭潯娑堟伅 | 璺宠浆鍒拌娆¤皟鐢ㄧ殑鏃ュ織璇︽儏 |,READABLE,鐐瑰嚮鏌愭潯娑堟伅,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00496,user-agent,docs/PRD-用户体系.md,source_section,584,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,| 鐐瑰嚮鏌愭潯娑堟伅 | 璺宠浆鍒拌娆¤皟鐢ㄧ殑鏃ュ織璇︽儏 |,READABLE,璺宠浆鍒拌娆¤皟鐢ㄧ殑鏃ュ織璇︽儏,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00497,user-agent,docs/PRD-用户体系.md,source_section,586,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,**鎬ц兘绾︽潫**,READABLE,**鎬ц兘绾︽潫**,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00498,user-agent,docs/PRD-用户体系.md,source_section,587,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,- 娲诲姩娴佺紦鍐插尯鏈€澶氫繚鐣200 鏉℃秷鎭|,READABLE,娲诲姩娴佺紦鍐插尯鏈€澶氫繚鐣200 鏉℃秷鎭|,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00499,user-agent,docs/PRD-用户体系.md,source_section,588,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,- WebSocket 鏂嚎鍚庤嚜鍔ㄩ噸杩烇紙3 绉掗棿闅旓紝鏈€澶氶噸璇5 娆★級,READABLE,WebSocket 鏂嚎鍚庤嚜鍔ㄩ噸杩烇紙3 绉掗棿闅旓紝鏈€澶氶噸璇5 娆★級,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00500,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,589,546: ##### 鍖哄煙 14锛氬疄鏃舵椿鍔ㄦ祦锛圥2锛|,- 鏂嚎鏈熼棿鐨勬秷鎭湪閲嶈繛鍚庢壒閲忔媺鍙栵紙鏈€澶50 鏉★級,CORRUPTED,鏂嚎鏈熼棿鐨勬秷鎭湪閲嶈繛鍚庢壒閲忔媺鍙栵紙鏈€澶50 鏉★級,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00501,user-agent,docs/PRD-用户体系.md,source_section,595,593: ##### 鍖哄煙 15锛氭ā鍨嬫帹鑽鎴愭湰浼樺寲寤鸿锛圥2锛|,**寤鸿鐢熸垚閫昏緫**,READABLE,**寤鸿鐢熸垚閫昏緫**,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00502,user-agent,docs/PRD-用户体系.md,source_section,609,593: ##### 鍖哄煙 15锛氭ā鍨嬫帹鑽鎴愭湰浼樺寲寤鸿锛圥2锛|,**寤鸿鍗＄墖鏍煎紡**,READABLE,**寤鸿鍗＄墖鏍煎紡**,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00503,user-agent,docs/PRD-用户体系.md,source_section,143,126: ##### 鍖哄煙 1锛氭杩庡崱鐗|,**杩愯惀閰嶇疆**,READABLE,**杩愯惀閰嶇疆**,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00504,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,623,593: ##### 鍖哄煙 15锛氭ā鍨嬫帹鑽鎴愭湰浼樺寲寤鸿锛圥2锛|,| 鏈€浣庤妭鐪侀噾棰濓紙浣庝簬姝や笉灞曠ず锛墊 `site_configs.min_save_amount` 榛樿 楼5.00 |,CORRUPTED,鏈€浣庤妭鐪侀噾棰濓紙浣庝簬姝や笉灞曠ず锛墊 `site_configs.min_save_amount` 榛樿 楼5.00,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00505,user-agent,docs/PRD-用户体系.md,source_section,624,593: ##### 鍖哄煙 15锛氭ā鍨嬫帹鑽鎴愭湰浼樺寲寤鸿锛圥2锛|,| 寤鸿灞曠ず棰戠巼 | `site_configs.optimization_tip_frequency` 榛樿 7 澶╀竴娆||,READABLE,寤鸿灞曠ず棰戠巼,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00506,user-agent,docs/PRD-用户体系.md,source_section,624,593: ##### 鍖哄煙 15锛氭ā鍨嬫帹鑽鎴愭湰浼樺寲寤鸿锛圥2锛|,| 寤鸿灞曠ず棰戠巼 | `site_configs.optimization_tip_frequency` 榛樿 7 澶╀竴娆||,READABLE,`site_configs.optimization_tip_frequency` 榛樿 7 澶╀竴娆,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00513,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,654,628: #### 2.2.2 妯″瀷涓績 `/console/models`,| 渚涘簲鍟嗗悕绉|| `vendors.name` | 鏄剧ず渚涘簲鍟嗗悕 + Logo锛堝鏈夛級|,CORRUPTED,鏄剧ず渚涘簲鍟嗗悕 + Logo锛堝鏈夛級,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00525,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,658,628: #### 2.2.2 妯″瀷涓績 `/console/models`,| 鐘舵€佹爣绛|| `vendor_models.status` | 鍙敤(馃煝) / 缁存姢涓馃煛) / 宸蹭笅绾馃敶)|,CORRUPTED,鍙敤(馃煝) / 缁存姢涓馃煛) / 宸蹭笅绾馃敶),重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00529,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,664,628: #### 2.2.2 妯″瀷涓績 `/console/models`,| 鍏ㄩ儴 | 鍏ㄩ儴妯″瀷锛堟帓闄ゅ凡涓嬬嚎锛墊,CORRUPTED,| 鍏ㄩ儴 | 鍏ㄩ儴妯″瀷锛堟帓闄ゅ凡涓嬬嚎锛墊,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00546,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,677,628: #### 2.2.2 妯″瀷涓績 `/console/models`,"- 鎼滅储鏃犵粨鏋滄椂灞曠ず锛鏈壘鍒板尮閰嶇殑妯″瀷锛岃瘯璇曞叾浠栧叧閿瘝""",CORRUPTED,"鎼滅储鏃犵粨鏋滄椂灞曠ず锛鏈壘鍒板尮閰嶇殑妯″瀷锛岃瘯璇曞叾浠栧叧閿瘝""",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00557,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,691,628: #### 2.2.2 妯″瀷涓績 `/console/models`,"鐐瑰嚮妯″瀷鍗＄墖鐨浠锋牸""鍖哄煙 鈫寮瑰嚭浠锋牸鏄庣粏",CORRUPTED,"鐐瑰嚮妯″瀷鍗＄墖鐨浠锋牸""鍖哄煙 鈫寮瑰嚭浠锋牸鏄庣粏",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00564,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,745,628: #### 2.2.2 妯″瀷涓績 `/console/models`,| System Prompt | 鍙€夎緭鍏ワ紝璁剧疆瀵硅瘽绯荤粺瑙掕壊 |,CORRUPTED,鍙€夎緭鍏ワ紝璁剧疆瀵硅瘽绯荤粺瑙掕壊,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00566,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,746,628: #### 2.2.2 妯″瀷涓績 `/console/models`,| 澶氳疆瀵硅瘽 | 鏀寔杩炵画瀵硅瘽锛屽巻鍙叉秷鎭嚜鍔ㄦ嫾鍏ヤ笂涓嬫枃 |,CORRUPTED,鏀寔杩炵画瀵硅瘽锛屽巻鍙叉秷鎭嚜鍔ㄦ嫾鍏ヤ笂涓嬫枃,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00587,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,764,628: #### 2.2.2 妯″瀷涓績 `/console/models`,| 浼氳瘽鍘嗗彶 | 淇濆瓨鏈€杩50 娆℃祴璇曡褰曪紙鏈湴瀛樺偍锛墊,CORRUPTED,| 浼氳瘽鍘嗗彶 | 淇濆瓨鏈€杩50 娆℃祴璇曡褰曪紙鏈湴瀛樺偍锛墊,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00589,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,765,628: #### 2.2.2 妯″瀷涓績 `/console/models`,| 鍐呭淇濆瓨 | 姣忔潯娴嬭瘯淇濆瓨锛歅rompt銆佸搷搴斻€乀oken 娑堣€椼€佽垂鐢||,CORRUPTED,姣忔潯娴嬭瘯淇濆瓨锛歅rompt銆佸搷搴斻€乀oken 娑堣€椼€佽垂鐢,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00595,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,770,628: #### 2.2.2 妯″瀷涓績 `/console/models`,- Playground 涓殑璋冪敤**鐪熷疄璁¤垂**锛堜笉鏄ā鎷燂級,CORRUPTED,Playground 涓殑璋冪敤**鐪熷疄璁¤垂**锛堜笉鏄ā鎷燂級,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00606,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,786,779: ##### Key 鍒楄〃,| Key 鍓嶇紑 | 25% | 鉂|| 鏍煎紡锛歚sk-xxxx****xxxx`锛堜腑闂撮儴鍒嗚劚鏁忥級|,CORRUPTED,鏍煎紡锛歚sk-xxxx****xxxx`锛堜腑闂撮儴鍒嗚劚鏁忥級,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00612,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,788,779: ##### Key 鍒楄〃,"| 鏈€鍚庝娇鐢ㄦ椂闂|| 15% | 鉁|| `YYYY-MM-DD HH:mm`锛孨ULL 灞曠ず""浠庢湭浣跨敤""|",CORRUPTED,"`YYYY-MM-DD HH:mm`锛孨ULL 灞曠ず""浠庢湭浣跨敤""",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00644,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,811,805: ##### 鍒涘缓 Key 寮圭獥,"| 鍒悕 | 鉁|| text(50) | 鍞竴鏍囪瘑 Key 鐨勭敤閫旓紝濡鐢熶骇鐜-涓籏ey""|",CORRUPTED,"鍞竴鏍囪瘑 Key 鐨勭敤閫旓紝濡鐢熶骇鐜-涓籏ey""",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00653,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,814,805: ##### 鍒涘缓 Key 寮圭獥,| IP 鐧藉悕鍗|| 鉂|| textarea | 姣忚涓€涓IP/CIDR锛岀┖鍒欎笉闄愬埗 |,CORRUPTED,姣忚涓€涓IP/CIDR锛岀┖鍒欎笉闄愬埗,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00656,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,832,805: ##### 鍒涘缓 Key 寮圭獥,- Key 鍒涘缓鎴愬姛鍚庤繑鍥炲寘鍚畬鏁Key锛屼絾鍚庣鍙瓨鍌Key 鐨勫搱甯屽€硷紙SHA-256锛|,CORRUPTED,Key 鍒涘缓鎴愬姛鍚庤繑鍥炲寘鍚畬鏁Key锛屼絾鍚庣鍙瓨鍌Key 鐨勫搱甯屽€硷紙SHA-256锛|,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00657,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,833,805: ##### 鍒涘缓 Key 寮圭獥,- 绠＄悊鍛樹篃鏃犳硶鏌ョ湅 Key 鐨勬槑鏂|,CORRUPTED,绠＄悊鍛樹篃鏃犳硶鏌ョ湅 Key 鐨勬槑鏂|,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00658,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,834,805: ##### 鍒涘缓 Key 寮圭獥,- 濡傜敤鎴蜂涪澶Key锛屽彧鑳介噸鏂板垱寤猴紝鏃犳硶鎵惧洖,CORRUPTED,濡傜敤鎴蜂涪澶Key锛屽彧鑳介噸鏂板垱寤猴紝鏃犳硶鎵惧洖,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00666,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,848,838: ##### 缂栬緫 Key,**淇敼杩囨湡鏃堕棿鐨勬搷浣*,CORRUPTED,**淇敼杩囨湡鏃堕棿鐨勬搷浣*,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00668,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,867,863: ##### 绂佺敤/鍚敤 Key,| 绂佺敤 Key | 鍗虫椂鐢熸晥锛屾墍鏈変娇鐢ㄨ Key 鐨勮姹傝繑鍥403 | 鎵嬪姩鍚敤 |,CORRUPTED,鍗虫椂鐢熸晥锛屾墍鏈変娇鐢ㄨ Key 鐨勮姹傝繑鍥403,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00673,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,869,863: ##### 绂佺敤/鍚敤 Key,| 鍒犻櫎 Key | 绉婚櫎 Key 璁板綍锛屼笉鍙仮澶|| 涓嶅彲鎭㈠ |,CORRUPTED,绉婚櫎 Key 璁板綍锛屼笉鍙仮澶,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00677,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,886,863: ##### 绂佺敤/鍚敤 Key,- 閫変腑澶氫釜 Key锛坈heckbox锛|,CORRUPTED,閫変腑澶氫釜 Key锛坈heckbox锛|,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00679,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,888,863: ##### 绂佺敤/鍚敤 Key,"- 鎵归噺鍒犻櫎闇€鍐嶆纭锛纭畾鍒犻櫎閫変腑鐨N 涓Key锛熸鎿嶄綔涓嶅彲鎭㈠""锛|",CORRUPTED,"鎵归噺鍒犻櫎闇€鍐嶆纭锛纭畾鍒犻櫎閫変腑鐨N 涓Key锛熸鎿嶄綔涓嶅彲鎭㈠""锛|",重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00680,user-agent,docs/PRD-用户体系.md,source_section,894,892: ##### Key 鏉冮檺鎺у埗锛圥1锛|,**鎸夋ā鍨嬬矑搴*,READABLE,**鎸夋ā鍨嬬矑搴*,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00681,user-agent,docs/PRD-用户体系.md,source_section,911,892: ##### Key 鏉冮檺鎺у埗锛圥1锛|,**鎸夋搷浣滅矑搴*,READABLE,**鎸夋搷浣滅矑搴*,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00682,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,915,892: ##### Key 鏉冮檺鎺у埗锛圥1锛|,| 璇诲啓锛堥粯璁わ級| 鍏ㄩ儴 API 鎿嶄綔 |,CORRUPTED,璇诲啓锛堥粯璁わ級,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00683,user-agent,docs/PRD-用户体系.md,source_section,915,892: ##### Key 鏉冮檺鎺у埗锛圥1锛|,| 璇诲啓锛堥粯璁わ級| 鍏ㄩ儴 API 鎿嶄綔 |,CORRUPTED,鍏ㄩ儴 API 鎿嶄綔,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00684,user-agent,docs/PRD-用户体系.md,source_section,13,6: #### 2.1.1 瑙掕壊鐭╅樀,| `auditor` | L4 | 瀹¤宀|| 鏃ュ織鍙鏉冮檺銆佸璁℃姤琛ㄦ煡鐪|| 1-3 浜|| 鍚堣瀹¤ |,READABLE,鍙,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00685,user-agent,docs/PRD-用户体系.md,source_section,916,892: ##### Key 鏉冮檺鎺у埗锛圥1锛|,| 鍙 | 浠List 妯″瀷銆佹煡璇綑棰濈瓑璇绘搷浣||,READABLE,浠List 妯″瀷銆佹煡璇綑棰濈瓑璇绘搷浣,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
UA2-00686,user-agent,docs/PRD-用户体系.md,source_section,254,234: ##### 鍖哄煙 4锛氱敤閲忔€昏灞曞紑闈㈡澘,鈹瓒嬪娍椤电锛歔1d] [7d] [30d] [鑷畾涔鈻糫           鈹|,CORRUPTED,鑷畾涔,重摘可读 source_quote；确认 source_section；必要时拆分 atomic_assertion；不能沿用乱码行,OPEN,
